source_name,source_url,forecast_date,outlook_date,price_usd,price_range_min,price_range_max,context,scraped_date
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-august-for-brazilian-finished-steel-imports-1411414.htm,,,119.0,,,"a, $112/mt from South Korea, $11/mt from Germany, and $94/mt from Japan. For wire rod, $59/mt from China, $39/mt from Egypt, and $20/mt from Germany. For rebars, $74/mt from China, $38/mt from Egypt, $119/mt from Italy, and $44/mt from Argentina. In August, the Brazilian imports of finished steel products from China were equivalent in volume to 51 percent of the total, against 56 percent in June.",2025-11-08 12:36:54
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-august-for-brazilian-finished-steel-imports-1411414.htm,,,44.0,,,"rea, $11/mt from Germany, and $94/mt from Japan. For wire rod, $59/mt from China, $39/mt from Egypt, and $20/mt from Germany. For rebars, $74/mt from China, $38/mt from Egypt, $119/mt from Italy, and $44/mt from Argentina. In August, the Brazilian imports of finished steel products from China were equivalent in volume to 51 percent of the total, against 56 percent in June. The average freight rate",2025-11-08 12:36:54
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-august-for-brazilian-finished-steel-imports-1411414.htm,,,62.0,,,"imports of finished steel products from China were equivalent in volume to 51 percent of the total, against 56 percent in June. The average freight rate for the Brazilian steel imports in August was $62/mt against $55/mt in July. Tags: Brazil South America Freight Similar articles Freight rates decrease in September for Brazilian finished steel imports 22 Oct | Steel News Freight rates decline sl",2025-11-08 12:36:54
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-august-for-brazilian-finished-steel-imports-1411414.htm,,,55.0,,,"ished steel products from China were equivalent in volume to 51 percent of the total, against 56 percent in June. The average freight rate for the Brazilian steel imports in August was $62/mt against $55/mt in July. Tags: Brazil South America Freight Similar articles Freight rates decrease in September for Brazilian finished steel imports 22 Oct | Steel News Freight rates decline slightly in June",2025-11-08 12:36:54
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-december-for-brazilian-finished-steel-imports-1376320.htm,,,57.0,,,"09 (GMT+3)
					
					  | Sao Paulo Loading... Read Aloud The Brazilian foreign trade authority, COMEX, informed the average freight rates for the country’s steel imports in December. For HRC, it was $57/mt from China, $28/mt from Egypt, and $85/mt from Singapore. For CRC, $42/mt from China, $43/mt from Sweden, and $302/mt from South Korea. For coated flat products, $80/mt from China, $264/mt from",2025-11-08 12:36:56
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-december-for-brazilian-finished-steel-imports-1376320.htm,,,28.0,,,"| Sao Paulo Loading... Read Aloud The Brazilian foreign trade authority, COMEX, informed the average freight rates for the country’s steel imports in December. For HRC, it was $57/mt from China, $28/mt from Egypt, and $85/mt from Singapore. For CRC, $42/mt from China, $43/mt from Sweden, and $302/mt from South Korea. For coated flat products, $80/mt from China, $264/mt from Japan, $349/mt fro",2025-11-08 12:36:56
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-december-for-brazilian-finished-steel-imports-1376320.htm,,,85.0,,,"g... Read Aloud The Brazilian foreign trade authority, COMEX, informed the average freight rates for the country’s steel imports in December. For HRC, it was $57/mt from China, $28/mt from Egypt, and $85/mt from Singapore. For CRC, $42/mt from China, $43/mt from Sweden, and $302/mt from South Korea. For coated flat products, $80/mt from China, $264/mt from Japan, $349/mt from South Korea, $45/mt f",2025-11-08 12:36:56
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-december-for-brazilian-finished-steel-imports-1376320.htm,,,42.0,,,"reign trade authority, COMEX, informed the average freight rates for the country’s steel imports in December. For HRC, it was $57/mt from China, $28/mt from Egypt, and $85/mt from Singapore. For CRC, $42/mt from China, $43/mt from Sweden, and $302/mt from South Korea. For coated flat products, $80/mt from China, $264/mt from Japan, $349/mt from South Korea, $45/mt from Germany, and $134/mt from Ho",2025-11-08 12:36:56
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-december-for-brazilian-finished-steel-imports-1376320.htm,,,43.0,,,"ty, COMEX, informed the average freight rates for the country’s steel imports in December. For HRC, it was $57/mt from China, $28/mt from Egypt, and $85/mt from Singapore. For CRC, $42/mt from China, $43/mt from Sweden, and $302/mt from South Korea. For coated flat products, $80/mt from China, $264/mt from Japan, $349/mt from South Korea, $45/mt from Germany, and $134/mt from Hong Kong. For wire r",2025-11-08 12:36:56
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-december-for-brazilian-finished-steel-imports-1376320.htm,,,80.0,,,"s in December. For HRC, it was $57/mt from China, $28/mt from Egypt, and $85/mt from Singapore. For CRC, $42/mt from China, $43/mt from Sweden, and $302/mt from South Korea. For coated flat products, $80/mt from China, $264/mt from Japan, $349/mt from South Korea, $45/mt from Germany, and $134/mt from Hong Kong. For wire rod, $30/mt from Egypt and $58/mt from Russia. For rebars, $32/mt from Egypt,",2025-11-08 12:36:56
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-december-for-brazilian-finished-steel-imports-1376320.htm,,,264.0,,,"HRC, it was $57/mt from China, $28/mt from Egypt, and $85/mt from Singapore. For CRC, $42/mt from China, $43/mt from Sweden, and $302/mt from South Korea. For coated flat products, $80/mt from China, $264/mt from Japan, $349/mt from South Korea, $45/mt from Germany, and $134/mt from Hong Kong. For wire rod, $30/mt from Egypt and $58/mt from Russia. For rebars, $32/mt from Egypt, $103/mt from South",2025-11-08 12:36:56
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-december-for-brazilian-finished-steel-imports-1376320.htm,,,45.0,,,"pt, and $85/mt from Singapore. For CRC, $42/mt from China, $43/mt from Sweden, and $302/mt from South Korea. For coated flat products, $80/mt from China, $264/mt from Japan, $349/mt from South Korea, $45/mt from Germany, and $134/mt from Hong Kong. For wire rod, $30/mt from Egypt and $58/mt from Russia. For rebars, $32/mt from Egypt, $103/mt from South Korea, and $123/mt from China. For steel wire",2025-11-08 12:36:56
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-december-for-brazilian-finished-steel-imports-1376320.htm,,,134.0,,,"pore. For CRC, $42/mt from China, $43/mt from Sweden, and $302/mt from South Korea. For coated flat products, $80/mt from China, $264/mt from Japan, $349/mt from South Korea, $45/mt from Germany, and $134/mt from Hong Kong. For wire rod, $30/mt from Egypt and $58/mt from Russia. For rebars, $32/mt from Egypt, $103/mt from South Korea, and $123/mt from China. For steel wire, $223/mt from China. In",2025-11-08 12:36:56
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-december-for-brazilian-finished-steel-imports-1376320.htm,,,30.0,,,"mt from Sweden, and $302/mt from South Korea. For coated flat products, $80/mt from China, $264/mt from Japan, $349/mt from South Korea, $45/mt from Germany, and $134/mt from Hong Kong. For wire rod, $30/mt from Egypt and $58/mt from Russia. For rebars, $32/mt from Egypt, $103/mt from South Korea, and $123/mt from China. For steel wire, $223/mt from China. In December, the Brazilian imports of fin",2025-11-08 12:36:56
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-december-for-brazilian-finished-steel-imports-1376320.htm,,,58.0,,,"02/mt from South Korea. For coated flat products, $80/mt from China, $264/mt from Japan, $349/mt from South Korea, $45/mt from Germany, and $134/mt from Hong Kong. For wire rod, $30/mt from Egypt and $58/mt from Russia. For rebars, $32/mt from Egypt, $103/mt from South Korea, and $123/mt from China. For steel wire, $223/mt from China. In December, the Brazilian imports of finished steel products f",2025-11-08 12:36:56
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-december-for-brazilian-finished-steel-imports-1376320.htm,,,32.0,,,"ed flat products, $80/mt from China, $264/mt from Japan, $349/mt from South Korea, $45/mt from Germany, and $134/mt from Hong Kong. For wire rod, $30/mt from Egypt and $58/mt from Russia. For rebars, $32/mt from Egypt, $103/mt from South Korea, and $123/mt from China. For steel wire, $223/mt from China. In December, the Brazilian imports of finished steel products from China were equivalent to 68",2025-11-08 12:36:56
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-december-for-brazilian-finished-steel-imports-1376320.htm,,,103.0,,,"80/mt from China, $264/mt from Japan, $349/mt from South Korea, $45/mt from Germany, and $134/mt from Hong Kong. For wire rod, $30/mt from Egypt and $58/mt from Russia. For rebars, $32/mt from Egypt, $103/mt from South Korea, and $123/mt from China. For steel wire, $223/mt from China. In December, the Brazilian imports of finished steel products from China were equivalent to 68 percent of the tota",2025-11-08 12:36:56
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-december-for-brazilian-finished-steel-imports-1376320.htm,,,123.0,,,"Japan, $349/mt from South Korea, $45/mt from Germany, and $134/mt from Hong Kong. For wire rod, $30/mt from Egypt and $58/mt from Russia. For rebars, $32/mt from Egypt, $103/mt from South Korea, and $123/mt from China. For steel wire, $223/mt from China. In December, the Brazilian imports of finished steel products from China were equivalent to 68 percent of the total imported. The average freigh",2025-11-08 12:36:56
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-december-for-brazilian-finished-steel-imports-1376320.htm,,,223.0,,,"5/mt from Germany, and $134/mt from Hong Kong. For wire rod, $30/mt from Egypt and $58/mt from Russia. For rebars, $32/mt from Egypt, $103/mt from South Korea, and $123/mt from China. For steel wire, $223/mt from China. In December, the Brazilian imports of finished steel products from China were equivalent to 68 percent of the total imported. The average freight rate for the Brazilian steel impor",2025-11-08 12:36:56
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-december-for-brazilian-finished-steel-imports-1376320.htm,,,100.0,,,"In December, the Brazilian imports of finished steel products from China were equivalent to 68 percent of the total imported. The average freight rate for the Brazilian steel imports in December was $100/mt against $65/mt in November. Tags: Brazil South America Freight Similar articles Freight rates decrease in September for Brazilian finished steel imports 22 Oct | Steel News Freight rates incre",2025-11-08 12:36:56
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-december-for-brazilian-finished-steel-imports-1376320.htm,,,65.0,,,e Brazilian imports of finished steel products from China were equivalent to 68 percent of the total imported. The average freight rate for the Brazilian steel imports in December was $100/mt against $65/mt in November. Tags: Brazil South America Freight Similar articles Freight rates decrease in September for Brazilian finished steel imports 22 Oct | Steel News Freight rates increase in August fo,2025-11-08 12:36:56
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-november-for-brazilian-finished-steel-imports-1372283.htm,,,57.0,,,":09 (GMT+3)
					
					  | Sao Paulo Loading... Read Aloud The Brazilian foreign trade authority, COMEX, reported the average freight rates for the country’s steel imports in November. For HRC it was $57/mt from China and $28/mt from Egypt. For CRC, $43/mt from China. For coated flat products, $79/mt from China, $241/mt from South Korea, $152/mt from Japan, $34/mt from Germany, and $149/mt from In",2025-11-08 12:36:58
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-november-for-brazilian-finished-steel-imports-1372283.htm,,,28.0,,,"| Sao Paulo Loading... Read Aloud The Brazilian foreign trade authority, COMEX, reported the average freight rates for the country’s steel imports in November. For HRC it was $57/mt from China and $28/mt from Egypt. For CRC, $43/mt from China. For coated flat products, $79/mt from China, $241/mt from South Korea, $152/mt from Japan, $34/mt from Germany, and $149/mt from India. For wire rod, $30",2025-11-08 12:36:58
